Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size
OSDiversity,200,0.005049452641055241,0.5113636363636364,7104.799434571851,0.6,75,5,0.4896772486772488,0.6019069755021669,2.591161407480455,0.0
OSDiversity,200,0.005049452641055241,0.5357142857142857,7536.0504248050565,0.7,75,5,0.4896772486772488,0.6019069755021669,2.591161407480455,0.0
OSDiversity,200,0.005049452641055241,0.5555555555555556,7865.658977909385,0.8,75,5,0.4896772486772488,0.6019069755021669,2.591161407480455,0.0
OSDiversity,200,0.0050399676648932605,0.37037037037037035,3412.554747979286,0.1,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.38461538461538464,5601.836161545525,0.2,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.4411764705882353,6561.547131443091,0.3,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.5063291139240507,6876.131893421841,0.4,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.5434782608695652,7552.312283059116,0.5,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.5660377358490566,8297.073710922661,0.6,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.5882352941176471,8829.864586201264,0.7,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
OSDiversity,200,0.0050399676648932605,0.6153846153846154,9187.337881572053,0.8,100,5,0.4275119047619047,0.2813145000843082,0.82759234251452,0.0
